Designator,Mid X,Mid Y,Rotation,Layer
C1,144.42,-86.29,90.0,top
C2,147.0,-89.12,0.0,top
J1,147.025,-106.98845,180.0,top
U1,147.0,-91.8,0.0,top
U2,147.0,-86.29,0.0,top
